Sample,Potential_V,Current1_A,Current2_A,NaOH_M,Inhibitor_ppm,Temp_C
"1M,125PPM,30",-0.926056,-7.60376e-07,7.60376e-07,1.0,125,30
"1M,125PPM,30",-0.923615,-8.92029e-07,8.92029e-07,1.0,125,30
"1M,125PPM,30",-0.921173,-7.36694e-07,7.36694e-07,1.0,125,30
"1M,125PPM,30",-0.918732,-5.93353e-07,5.93353e-07,1.0,125,30
"1M,125PPM,30",-0.91629,-7.25769e-07,7.25769e-07,1.0,125,30
"1M,125PPM,30",-0.913849,-7.65991e-07,7.65991e-07,1.0,125,30
"1M,125PPM,30",-0.911407,-6.51215e-07,6.51215e-07,1.0,125,30
"1M,125PPM,30",-0.908966,-5.49408e-07,5.49408e-07,1.0,125,30
"1M,125PPM,30",-0.906525,-6.67755e-07,6.67755e-07,1.0,125,30
"1M,125PPM,30",-0.904083,-7.724e-07,7.724e-07,1.0,125,30
"1M,125PPM,30",-0.901642,-6.30554e-07,6.30554e-07,1.0,125,30
"1M,125PPM,30",-0.8992,-4.29688e-07,4.29688e-07,1.0,125,30
"1M,125PPM,30",-0.896759,-7.06085e-07,7.06085e-07,1.0,125,30
"1M,125PPM,30",-0.894318,-7.44019e-07,7.44019e-07,1.0,125,30
"1M,125PPM,30",-0.891876,-6.64124e-07,6.64124e-07,1.0,125,30
"1M,125PPM,30",-0.889435,-4.38782e-07,4.38782e-07,1.0,125,30
"1M,125PPM,30",-0.886993,-5.065e-07,5.065e-07,1.0,125,30
"1M,125PPM,30",-0.884552,-7.27539e-07,7.27539e-07,1.0,125,30
"1M,125PPM,30",-0.882111,-4.46777e-07,4.46777e-07,1.0,125,30
"1M,125PPM,30",-0.879669,-3.77136e-07,3.77136e-07,1.0,125,30
"1M,125PPM,30",-0.877228,-4.55902e-07,4.55902e-07,1.0,125,30
"1M,125PPM,30",-0.874786,-6.70837e-07,6.70837e-07,1.0,125,30
"1M,125PPM,30",-0.872345,-7.44934e-07,7.44934e-07,1.0,125,30
"1M,125PPM,30",-0.869904,-4.01184e-07,4.01184e-07,1.0,125,30
"1M,125PPM,30",-0.867462,-2.46063e-07,2.46063e-07,1.0,125,30
"1M,125PPM,30",-0.865021,-5.82123e-07,5.82123e-07,1.0,125,30
"1M,125PPM,30",-0.862579,-6.48102e-07,6.48102e-07,1.0,125,30
"1M,125PPM,30",-0.860138,-3.3493e-07,3.3493e-07,1.0,125,30
"1M,125PPM,30",-0.857697,-3.0304e-07,3.0304e-07,1.0,125,30
"1M,125PPM,30",-0.855255,-5.1358e-07,5.1358e-07,1.0,125,30
"1M,125PPM,30",-0.852814,-5.92621e-07,5.92621e-07,1.0,125,30
"1M,125PPM,30",-0.850372,-3.30383e-07,3.30383e-07,1.0,125,30
"1M,125PPM,30",-0.847931,-4.2514e-07,4.2514e-07,1.0,125,30
"1M,125PPM,30",-0.84549,-4.47906e-07,4.47906e-07,1.0,125,30
"1M,125PPM,30",-0.843048,-4.56818e-07,4.56818e-07,1.0,125,30
"1M,125PPM,30",-0.840607,-3.92883e-07,3.92883e-07,1.0,125,30
"1M,125PPM,30",-0.838165,-2.78809e-07,2.78809e-07,1.0,125,30
"1M,125PPM,30",-0.835724,-3.86719e-07,3.86719e-07,1.0,125,30
"1M,125PPM,30",-0.833282,-5.10834e-07,5.10834e-07,1.0,125,30
"1M,125PPM,30",-0.830841,-3.79028e-07,3.79028e-07,1.0,125,30
"1M,125PPM,30",-0.8284,-2.39014e-07,2.39014e-07,1.0,125,30
"1M,125PPM,30",-0.825958,-3.27454e-07,3.27454e-07,1.0,125,30
"1M,125PPM,30",-0.823517,-4.93408e-07,4.93408e-07,1.0,125,30
"1M,125PPM,30",-0.821075,-3.68469e-07,3.68469e-07,1.0,125,30
"1M,125PPM,30",-0.818634,-1.81976e-07,1.81976e-07,1.0,125,30
"1M,125PPM,30",-0.816193,-2.74078e-07,2.74078e-07,1.0,125,30
"1M,125PPM,30",-0.813751,-4.65302e-07,4.65302e-07,1.0,125,30
"1M,125PPM,30",-0.81131,-3.68408e-07,3.68408e-07,1.0,125,30
"1M,125PPM,30",-0.808868,-1.46973e-07,1.46973e-07,1.0,125,30
"1M,125PPM,30",-0.806427,-2.0636e-07,2.0636e-07,1.0,125,30
"1M,125PPM,30",-0.803986,-4.03168e-07,4.03168e-07,1.0,125,30
"1M,125PPM,30",-0.801544,-3.55713e-07,3.55713e-07,1.0,125,30
"1M,125PPM,30",-0.799103,-1.2915e-07,1.2915e-07,1.0,125,30
"1M,125PPM,30",-0.796661,-1.47003e-07,1.47003e-07,1.0,125,30
"1M,125PPM,30",-0.79422,-3.15735e-07,3.15735e-07,1.0,125,30
"1M,125PPM,30",-0.791779,-3.36548e-07,3.36548e-07,1.0,125,30
"1M,125PPM,30",-0.789337,-1.29089e-07,1.29089e-07,1.0,125,30
"1M,125PPM,30",-0.786896,-9.54895e-08,9.54895e-08,1.0,125,30
"1M,125PPM,30",-0.784454,-2.56836e-07,2.56836e-07,1.0,125,30
"1M,125PPM,30",-0.782013,-3.03558e-07,3.03558e-07,1.0,125,30
"1M,125PPM,30",-0.779572,-1.29852e-07,1.29852e-07,1.0,125,30
"1M,125PPM,30",-0.77713,-5.90179e-08,5.90179e-08,1.0,125,30
"1M,125PPM,30",-0.774689,-1.89545e-07,1.89545e-07,1.0,125,30
"1M,125PPM,30",-0.772247,-2.612e-07,2.612e-07,1.0,125,30
"1M,125PPM,30",-0.769806,-1.12762e-07,1.12762e-07,1.0,125,30
"1M,125PPM,30",-0.767365,-9.99969e-09,9.99969e-09,1.0,125,30
"1M,125PPM,30",-0.764923,-1.1673e-07,1.1673e-07,1.0,125,30
"1M,125PPM,30",-0.762482,-2.37946e-07,2.37946e-07,1.0,125,30
"1M,125PPM,30",-0.76004,-1.00891e-07,1.00891e-07,1.0,125,30
"1M,125PPM,30",-0.757599,3.11157e-08,3.11157e-08,1.0,125,30
"1M,125PPM,30",-0.755157,-6.80176e-08,6.80176e-08,1.0,125,30
"1M,125PPM,30",-0.752716,-1.95618e-07,1.95618e-07,1.0,125,30
"1M,125PPM,30",-0.750275,-7.14722e-08,7.14722e-08,1.0,125,30
"1M,125PPM,30",-0.747833,8.28857e-08,8.28857e-08,1.0,125,30
"1M,125PPM,30",-0.745392,-5.40985e-09,5.40985e-09,1.0,125,30
"1M,125PPM,30",-0.74295,-1.65741e-07,1.65741e-07,1.0,125,30
"1M,125PPM,30",-0.740509,-4.59503e-08,4.59503e-08,1.0,125,30
"1M,125PPM,30",-0.738068,1.38489e-07,1.38489e-07,1.0,125,30
"1M,125PPM,30",-0.735626,4.0155e-08,4.0155e-08,1.0,125,30
"1M,125PPM,30",-0.733185,-1.0733e-07,1.0733e-07,1.0,125,30
"1M,125PPM,30",-0.730743,-8.82263e-09,8.82263e-09,1.0,125,30
"1M,125PPM,30",-0.728302,2.08984e-07,2.08984e-07,1.0,125,30
"1M,125PPM,30",-0.725861,1.05896e-07,1.05896e-07,1.0,125,30
"1M,125PPM,30",-0.723419,-7.7951e-08,7.7951e-08,1.0,125,30
"1M,125PPM,30",-0.720978,2.62299e-08,2.62299e-08,1.0,125,30
"1M,125PPM,30",-0.718536,2.5238e-07,2.5238e-07,1.0,125,30
"1M,125PPM,30",-0.716095,1.85211e-07,1.85211e-07,1.0,125,30
"1M,125PPM,30",-0.713654,1.04218e-08,1.04218e-08,1.0,125,30
"1M,125PPM,30",-0.711212,6.87744e-08,6.87744e-08,1.0,125,30
"1M,125PPM,30",-0.708771,3.06824e-07,3.06824e-07,1.0,125,30
"1M,125PPM,30",-0.706329,2.5592e-07,2.5592e-07,1.0,125,30
"1M,125PPM,30",-0.703888,7.58667e-08,7.58667e-08,1.0,125,30
"1M,125PPM,30",-0.701447,1.32568e-07,1.32568e-07,1.0,125,30
"1M,125PPM,30",-0.699005,3.5257e-07,3.5257e-07,1.0,125,30
"1M,125PPM,30",-0.696564,3.29285e-07,3.29285e-07,1.0,125,30
"1M,125PPM,30",-0.694122,1.68152e-07,1.68152e-07,1.0,125,30
"1M,125PPM,30",-0.691681,1.98761e-07,1.98761e-07,1.0,125,30
"1M,125PPM,30",-0.68924,4.16656e-07,4.16656e-07,1.0,125,30
"1M,125PPM,30",-0.686798,4.24591e-07,4.24591e-07,1.0,125,30
"1M,125PPM,30",-0.684357,2.86285e-07,2.86285e-07,1.0,125,30
"1M,125PPM,30",-0.681915,2.86255e-07,2.86255e-07,1.0,125,30
"1M,125PPM,30",-0.679474,4.99298e-07,4.99298e-07,1.0,125,30
"1M,125PPM,30",-0.677032,5.32928e-07,5.32928e-07,1.0,125,30
"1M,125PPM,30",-0.674591,3.95203e-07,3.95203e-07,1.0,125,30
"1M,125PPM,30",-0.67215,3.99231e-07,3.99231e-07,1.0,125,30
"1M,125PPM,30",-0.669708,6.07788e-07,6.07788e-07,1.0,125,30
"1M,125PPM,30",-0.667267,5.67841e-07,5.67841e-07,1.0,125,30
"1M,125PPM,30",-0.664825,4.83948e-07,4.83948e-07,1.0,125,30
"1M,125PPM,30",-0.662384,5.41443e-07,5.41443e-07,1.0,125,30
"1M,125PPM,30",-0.659943,7.73315e-07,7.73315e-07,1.0,125,30
"1M,125PPM,30",-0.657501,8.23181e-07,8.23181e-07,1.0,125,30
"1M,125PPM,30",-0.65506,6.45142e-07,6.45142e-07,1.0,125,30
"1M,125PPM,30",-0.652618,7.00073e-07,7.00073e-07,1.0,125,30
"1M,125PPM,30",-0.650177,9.21326e-07,9.21326e-07,1.0,125,30
"1M,125PPM,30",-0.647736,8.52356e-07,8.52356e-07,1.0,125,30
"1M,125PPM,30",-0.645294,9.43298e-07,9.43298e-07,1.0,125,30
"1M,125PPM,30",-0.642853,8.6731e-07,8.6731e-07,1.0,125,30
"1M,125PPM,30",-0.640411,1.0614e-06,1.0614e-06,1.0,125,30
"1M,125PPM,30",-0.63797,1.14166e-06,1.14166e-06,1.0,125,30
"1M,125PPM,30",-0.635529,1.04279e-06,1.04279e-06,1.0,125,30
"1M,125PPM,30",-0.633087,1.08307e-06,1.08307e-06,1.0,125,30
"1M,125PPM,30",-0.630646,1.10565e-06,1.10565e-06,1.0,125,30
"1M,125PPM,30",-0.628204,1.2207e-06,1.2207e-06,1.0,125,30
"1M,125PPM,30",-0.625763,1.25488e-06,1.25488e-06,1.0,125,30
"1M,125PPM,30",-0.623322,1.19263e-06,1.19263e-06,1.0,125,30
"1M,125PPM,30",-0.62088,1.45264e-06,1.45264e-06,1.0,125,30
"1M,125PPM,30",-0.618439,1.39862e-06,1.39862e-06,1.0,125,30
"1M,125PPM,30",-0.615997,1.33759e-06,1.33759e-06,1.0,125,30
"1M,125PPM,30",-0.613556,1.30249e-06,1.30249e-06,1.0,125,30
"1M,125PPM,30",-0.611115,1.29303e-06,1.29303e-06,1.0,125,30
"1M,125PPM,30",-0.608673,1.59821e-06,1.59821e-06,1.0,125,30
"1M,125PPM,30",-0.606232,1.52588e-06,1.52588e-06,1.0,125,30
"1M,125PPM,30",-0.60379,1.37268e-06,1.37268e-06,1.0,125,30
"1M,125PPM,30",-0.601349,1.45294e-06,1.45294e-06,1.0,125,30
"1M,125PPM,30",-0.598907,1.75507e-06,1.75507e-06,1.0,125,30
"1M,125PPM,30",-0.596466,1.75018e-06,1.75018e-06,1.0,125,30
"1M,125PPM,30",-0.594025,1.63177e-06,1.63177e-06,1.0,125,30
"1M,125PPM,30",-0.591583,1.71448e-06,1.71448e-06,1.0,125,30
"1M,125PPM,30",-0.589142,1.85944e-06,1.85944e-06,1.0,125,30
"1M,125PPM,30",-0.5867,2.01355e-06,2.01355e-06,1.0,125,30
"1M,125PPM,30",-0.584259,1.70746e-06,1.70746e-06,1.0,125,30
"1M,125PPM,30",-0.581818,1.80084e-06,1.80084e-06,1.0,125,30
"1M,125PPM,30",-0.579376,1.90125e-06,1.90125e-06,1.0,125,30
"1M,125PPM,30",-0.576935,1.92902e-06,1.92902e-06,1.0,125,30
"1M,125PPM,30",-0.574493,1.86951e-06,1.86951e-06,1.0,125,30
"1M,125PPM,30",-0.572052,1.90155e-06,1.90155e-06,1.0,125,30
"1M,125PPM,30",-0.569611,2.04285e-06,2.04285e-06,1.0,125,30
"1M,125PPM,30",-0.567169,2.16949e-06,2.16949e-06,1.0,125,30
"1M,125PPM,30",-0.564728,2.11456e-06,2.11456e-06,1.0,125,30
"1M,125PPM,30",-0.562286,2.01324e-06,2.01324e-06,1.0,125,30
"1M,125PPM,30",-0.559845,2.17468e-06,2.17468e-06,1.0,125,30
"1M,125PPM,30",-0.557404,2.23724e-06,2.23724e-06,1.0,125,30
"1M,125PPM,30",-0.554962,2.12708e-06,2.12708e-06,1.0,125,30
"1M,125PPM,30",-0.552521,2.07184e-06,2.07184e-06,1.0,125,30
"1M,125PPM,30",-0.550079,2.30377e-06,2.30377e-06,1.0,125,30
"1M,125PPM,30",-0.547638,2.46063e-06,2.46063e-06,1.0,125,30
"1M,125PPM,30",-0.545197,2.4939e-06,2.4939e-06,1.0,125,30
"1M,125PPM,30",-0.542755,2.27081e-06,2.27081e-06,1.0,125,30
"1M,125PPM,30",-0.540314,2.42676e-06,2.42676e-06,1.0,125,30
"1M,125PPM,30",-0.537872,2.57233e-06,2.57233e-06,1.0,125,30
"1M,125PPM,30",-0.535431,2.5946e-06,2.5946e-06,1.0,125,30
"1M,125PPM,30",-0.53299,2.35962e-06,2.35962e-06,1.0,125,30
"1M,125PPM,30",-0.530548,2.52106e-06,2.52106e-06,1.0,125,30
"1M,125PPM,30",-0.528107,2.55951e-06,2.55951e-06,1.0,125,30
"1M,125PPM,30",-0.525665,2.55798e-06,2.55798e-06,1.0,125,30
"1M,125PPM,30",-0.523224,2.44446e-06,2.44446e-06,1.0,125,30
"1M,125PPM,30",-0.520782,2.58026e-06,2.58026e-06,1.0,125,30
"1M,125PPM,30",-0.518341,2.76733e-06,2.76733e-06,1.0,125,30
"1M,125PPM,30",-0.5159,2.73834e-06,2.73834e-06,1.0,125,30
"1M,125PPM,30",-0.513458,2.73041e-06,2.73041e-06,1.0,125,30
"1M,125PPM,30",-0.511017,2.69867e-06,2.69867e-06,1.0,125,30
"1M,125PPM,30",-0.508575,2.81494e-06,2.81494e-06,1.0,125,30
"1M,125PPM,30",-0.506134,2.89063e-06,2.89063e-06,1.0,125,30
"1M,125PPM,30",-0.503693,2.76245e-06,2.76245e-06,1.0,125,30
"1M,125PPM,30",-0.501251,2.72583e-06,2.72583e-06,1.0,125,30
"1M,125PPM,30",-0.49881,2.85858e-06,2.85858e-06,1.0,125,30
"1M,125PPM,30",-0.496368,2.92023e-06,2.92023e-06,1.0,125,30
"1M,125PPM,30",-0.493927,2.62848e-06,2.62848e-06,1.0,125,30
"1M,125PPM,30",-0.491486,2.68158e-06,2.68158e-06,1.0,125,30
"1M,125PPM,30",-0.489044,2.68829e-06,2.68829e-06,1.0,125,30
"1M,125PPM,30",-0.486603,2.91534e-06,2.91534e-06,1.0,125,30
"1M,125PPM,30",-0.484161,2.67029e-06,2.67029e-06,1.0,125,30
"1M,125PPM,30",-0.48172,2.53113e-06,2.53113e-06,1.0,125,30
"1M,125PPM,30",-0.479279,2.67273e-06,2.67273e-06,1.0,125,30
"1M,125PPM,30",-0.476837,2.74384e-06,2.74384e-06,1.0,125,30
"1M,125PPM,30",-0.474396,2.65656e-06,2.65656e-06,1.0,125,30
"1M,125PPM,30",-0.471954,2.58453e-06,2.58453e-06,1.0,125,30
"1M,125PPM,30",-0.469513,2.39899e-06,2.39899e-06,1.0,125,30
"1M,125PPM,30",-0.467072,2.66876e-06,2.66876e-06,1.0,125,30
"1M,125PPM,30",-0.46463,2.6532e-06,2.6532e-06,1.0,125,30
"1M,125PPM,30",-0.462189,2.45422e-06,2.45422e-06,1.0,125,30
"1M,125PPM,30",-0.459747,2.60406e-06,2.60406e-06,1.0,125,30
"1M,125PPM,30",-0.457306,2.65991e-06,2.65991e-06,1.0,125,30
"1M,125PPM,30",-0.454865,2.71118e-06,2.71118e-06,1.0,125,30
"1M,125PPM,30",-0.452423,2.40234e-06,2.40234e-06,1.0,125,30
"1M,125PPM,30",-0.449982,2.37823e-06,2.37823e-06,1.0,125,30
"1M,125PPM,30",-0.44754,2.56989e-06,2.56989e-06,1.0,125,30
"1M,125PPM,30",-0.445099,2.44934e-06,2.44934e-06,1.0,125,30
"1M,125PPM,30",-0.442657,2.30164e-06,2.30164e-06,1.0,125,30
"1M,125PPM,30",-0.440216,2.44934e-06,2.44934e-06,1.0,125,30
"1M,125PPM,30",-0.437775,2.57751e-06,2.57751e-06,1.0,125,30
"1M,125PPM,30",-0.435333,2.677e-06,2.677e-06,1.0,125,30
"1M,125PPM,30",-0.432892,2.44965e-06,2.44965e-06,1.0,125,30
"1M,125PPM,30",-0.43045,2.38037e-06,2.38037e-06,1.0,125,30
"1M,125PPM,30",-0.428009,2.61169e-06,2.61169e-06,1.0,125,30
"1M,125PPM,30",-0.425568,2.56256e-06,2.56256e-06,1.0,125,30
"1M,125PPM,30",-0.423126,2.52014e-06,2.52014e-06,1.0,125,30
"1M,125PPM,30",-0.420685,2.52655e-06,2.52655e-06,1.0,125,30
"1M,125PPM,30",-0.418243,2.51862e-06,2.51862e-06,1.0,125,30
"1M,125PPM,30",-0.415802,2.61322e-06,2.61322e-06,1.0,125,30
"1M,125PPM,30",-0.413361,2.54364e-06,2.54364e-06,1.0,125,30
"1M,125PPM,30",-0.410919,2.59613e-06,2.59613e-06,1.0,125,30
"1M,125PPM,30",-0.408478,2.62238e-06,2.62238e-06,1.0,125,30
"1M,125PPM,30",-0.406036,2.55707e-06,2.55707e-06,1.0,125,30
"1M,125PPM,30",-0.403595,2.59827e-06,2.59827e-06,1.0,125,30
"1M,125PPM,30",-0.401154,2.61322e-06,2.61322e-06,1.0,125,30
"1M,125PPM,30",-0.398712,2.70416e-06,2.70416e-06,1.0,125,30
"1M,125PPM,30",-0.396271,2.89795e-06,2.89795e-06,1.0,125,30
"1M,125PPM,30",-0.393829,2.73956e-06,2.73956e-06,1.0,125,30
"1M,125PPM,30",-0.391388,2.60101e-06,2.60101e-06,1.0,125,30
"1M,125PPM,30",-0.388947,2.99805e-06,2.99805e-06,1.0,125,30
"1M,125PPM,30",-0.386505,2.82623e-06,2.82623e-06,1.0,125,30
"1M,125PPM,30",-0.384064,2.69806e-06,2.69806e-06,1.0,125,30
"1M,125PPM,30",-0.381622,2.58026e-06,2.58026e-06,1.0,125,30
"1M,125PPM,30",-0.379181,2.55951e-06,2.55951e-06,1.0,125,30
"1M,125PPM,30",-0.37674,2.9306e-06,2.9306e-06,1.0,125,30
"1M,125PPM,30",-0.374298,3.12622e-06,3.12622e-06,1.0,125,30
"1M,125PPM,30",-0.371857,2.66052e-06,2.66052e-06,1.0,125,30
"1M,125PPM,30",-0.369415,2.59064e-06,2.59064e-06,1.0,125,30
"1M,125PPM,30",-0.366974,3.06061e-06,3.06061e-06,1.0,125,30
"1M,125PPM,30",-0.364532,3.15765e-06,3.15765e-06,1.0,125,30
"1M,125PPM,30",-0.362091,2.89764e-06,2.89764e-06,1.0,125,30
"1M,125PPM,30",-0.35965,2.94342e-06,2.94342e-06,1.0,125,30
"1M,125PPM,30",-0.357208,3.18481e-06,3.18481e-06,1.0,125,30
"1M,125PPM,30",-0.354767,3.10822e-06,3.10822e-06,1.0,125,30
"1M,125PPM,30",-0.352325,3.06274e-06,3.06274e-06,1.0,125,30
"1M,125PPM,30",-0.349884,3.08746e-06,3.08746e-06,1.0,125,30
"1M,125PPM,30",-0.347443,3.38318e-06,3.38318e-06,1.0,125,30
"1M,125PPM,30",-0.345001,3.32275e-06,3.32275e-06,1.0,125,30
"1M,125PPM,30",-0.34256,3.2019e-06,3.2019e-06,1.0,125,30
"1M,125PPM,30",-0.340118,3.22235e-06,3.22235e-06,1.0,125,30
"1M,125PPM,30",-0.337677,3.32031e-06,3.32031e-06,1.0,125,30
"1M,125PPM,30",-0.335236,3.35785e-06,3.35785e-06,1.0,125,30
"1M,125PPM,30",-0.332794,3.26202e-06,3.26202e-06,1.0,125,30
"1M,125PPM,30",-0.330353,3.26508e-06,3.26508e-06,1.0,125,30
"1M,125PPM,30",-0.327911,3.39996e-06,3.39996e-06,1.0,125,30
"1M,125PPM,30",-0.32547,3.4549e-06,3.4549e-06,1.0,125,30
"1M,125PPM,30",-0.323029,3.3548e-06,3.3548e-06,1.0,125,30
"1M,125PPM,30",-0.320587,3.19092e-06,3.19092e-06,1.0,125,30
"1M,125PPM,30",-0.318146,3.27179e-06,3.27179e-06,1.0,125,30
"1M,125PPM,30",-0.315704,3.10944e-06,3.10944e-06,1.0,125,30
"1M,125PPM,30",-0.313263,2.94952e-06,2.94952e-06,1.0,125,30
"1M,125PPM,30",-0.310822,2.94617e-06,2.94617e-06,1.0,125,30
"1M,125PPM,30",-0.30838,3.08655e-06,3.08655e-06,1.0,125,30
"1M,125PPM,30",-0.305939,3.1543e-06,3.1543e-06,1.0,125,30
"1M,125PPM,30",-0.303497,3.10791e-06,3.10791e-06,1.0,125,30
"1M,125PPM,30",-0.301056,2.92297e-06,2.92297e-06,1.0,125,30
"1M,125PPM,30",-0.298615,3.03162e-06,3.03162e-06,1.0,125,30
"1M,125PPM,30",-0.296173,3.23151e-06,3.23151e-06,1.0,125,30
"1M,125PPM,30",-0.293732,2.79297e-06,2.79297e-06,1.0,125,30
"1M,125PPM,30",-0.29129,2.99469e-06,2.99469e-06,1.0,125,30
"1M,125PPM,30",-0.288849,3.00934e-06,3.00934e-06,1.0,125,30
"1M,125PPM,30",-0.286407,3.28186e-06,3.28186e-06,1.0,125,30
"1M,125PPM,30",-0.283966,2.83997e-06,2.83997e-06,1.0,125,30
"1M,125PPM,30",-0.281525,3.10028e-06,3.10028e-06,1.0,125,30
"1M,125PPM,30",-0.279083,2.82196e-06,2.82196e-06,1.0,125,30
"1M,125PPM,30",-0.276642,3.33984e-06,3.33984e-06,1.0,125,30
"1M,125PPM,30",-0.2742,3.27667e-06,3.27667e-06,1.0,125,30
"1M,125PPM,30",-0.271759,3.09021e-06,3.09021e-06,1.0,125,30
"1M,125PPM,30",-0.269318,3.07037e-06,3.07037e-06,1.0,125,30
"1M,125PPM,30",-0.266876,3.27148e-06,3.27148e-06,1.0,125,30
"1M,125PPM,30",-0.264435,3.22571e-06,3.22571e-06,1.0,125,30
"1M,125PPM,30",-0.261993,3.2132e-06,3.2132e-06,1.0,125,30
"1M,125PPM,30",-0.259552,3.39478e-06,3.39478e-06,1.0,125,30
"1M,125PPM,30",-0.257111,3.27118e-06,3.27118e-06,1.0,125,30
"1M,125PPM,30",-0.254669,3.508e-06,3.508e-06,1.0,125,30
"1M,125PPM,30",-0.252228,3.29254e-06,3.29254e-06,1.0,125,30
"1M,125PPM,30",-0.249786,3.14484e-06,3.14484e-06,1.0,125,30
"1M,125PPM,30",-0.247345,3.33069e-06,3.33069e-06,1.0,125,30
"1M,125PPM,30",-0.244904,3.3902e-06,3.3902e-06,1.0,125,30
"1M,125PPM,30",-0.242462,3.20953e-06,3.20953e-06,1.0,125,30
"1M,125PPM,30",-0.240021,3.19e-06,3.19e-06,1.0,125,30
"1M,125PPM,30",-0.237579,3.16071e-06,3.16071e-06,1.0,125,30
"1M,125PPM,30",-0.235138,3.47565e-06,3.47565e-06,1.0,125,30
"1M,125PPM,30",-0.232697,3.59375e-06,3.59375e-06,1.0,125,30
"1M,125PPM,30",-0.230255,3.34381e-06,3.34381e-06,1.0,125,30
"1M,125PPM,30",-0.227814,3.15948e-06,3.15948e-06,1.0,125,30
"1M,125PPM,30",-0.225372,3.54736e-06,3.54736e-06,1.0,125,30
"1M,125PPM,30",-0.222931,3.61206e-06,3.61206e-06,1.0,125,30
"1M,125PPM,30",-0.22049,3.43109e-06,3.43109e-06,1.0,125,30
"1M,125PPM,30",-0.218048,3.44177e-06,3.44177e-06,1.0,125,30
"1M,125PPM,30",-0.215607,3.50067e-06,3.50067e-06,1.0,125,30
"1M,125PPM,30",-0.213165,3.64655e-06,3.64655e-06,1.0,125,30
"1M,125PPM,30",-0.210724,3.47626e-06,3.47626e-06,1.0,125,30
"1M,125PPM,30",-0.208282,3.38104e-06,3.38104e-06,1.0,125,30
"1M,125PPM,30",-0.205841,3.61298e-06,3.61298e-06,1.0,125,30
"1M,125PPM,30",-0.2034,3.67065e-06,3.67065e-06,1.0,125,30
"1M,125PPM,30",-0.200958,3.54462e-06,3.54462e-06,1.0,125,30
"1M,125PPM,30",-0.198517,3.54645e-06,3.54645e-06,1.0,125,30
"1M,125PPM,30",-0.196075,3.6026e-06,3.6026e-06,1.0,125,30
"1M,125PPM,30",-0.193634,3.72681e-06,3.72681e-06,1.0,125,30
"1M,125PPM,30",-0.191193,3.6731e-06,3.6731e-06,1.0,125,30
"1M,125PPM,30",-0.188751,3.73566e-06,3.73566e-06,1.0,125,30
"1M,125PPM,30",-0.18631,3.9624e-06,3.9624e-06,1.0,125,30
"1M,125PPM,30",-0.183868,4.15009e-06,4.15009e-06,1.0,125,30
"1M,125PPM,30",-0.181427,4.05426e-06,4.05426e-06,1.0,125,30
"1M,125PPM,30",-0.178986,3.82721e-06,3.82721e-06,1.0,125,30
"1M,125PPM,30",-0.176544,3.80035e-06,3.80035e-06,1.0,125,30
"1M,125PPM,30",-0.174103,3.91327e-06,3.91327e-06,1.0,125,30
"1M,125PPM,30",-0.171661,3.74451e-06,3.74451e-06,1.0,125,30
"1M,125PPM,30",-0.16922,3.75488e-06,3.75488e-06,1.0,125,30
"1M,125PPM,30",-0.166779,3.79913e-06,3.79913e-06,1.0,125,30
"1M,125PPM,30",-0.164337,3.83514e-06,3.83514e-06,1.0,125,30
"1M,125PPM,30",-0.161896,4.07013e-06,4.07013e-06,1.0,125,30
"1M,125PPM,30",-0.159454,3.83057e-06,3.83057e-06,1.0,125,30
"1M,125PPM,30",-0.157013,3.8269e-06,3.8269e-06,1.0,125,30
"1M,125PPM,30",-0.154572,3.91937e-06,3.91937e-06,1.0,125,30
"1M,125PPM,30",-0.15213,3.71796e-06,3.71796e-06,1.0,125,30
"1M,125PPM,30",-0.149689,3.52173e-06,3.52173e-06,1.0,125,30
"1M,125PPM,30",-0.147247,3.5611e-06,3.5611e-06,1.0,125,30
"1M,125PPM,30",-0.144806,3.75092e-06,3.75092e-06,1.0,125,30
"1M,125PPM,30",-0.142365,3.90076e-06,3.90076e-06,1.0,125,30
"1M,125PPM,30",-0.139923,3.53302e-06,3.53302e-06,1.0,125,30
"1M,125PPM,30",-0.137482,3.48236e-06,3.48236e-06,1.0,125,30
"1M,125PPM,30",-0.13504,3.73413e-06,3.73413e-06,1.0,125,30
"1M,125PPM,30",-0.132599,3.94745e-06,3.94745e-06,1.0,125,30
"1M,125PPM,30",-0.130157,3.55042e-06,3.55042e-06,1.0,125,30
"1M,125PPM,30",-0.127716,3.58887e-06,3.58887e-06,1.0,125,30
"1M,125PPM,30",-0.125275,3.80493e-06,3.80493e-06,1.0,125,30
"1M,125PPM,30",-0.122833,3.81195e-06,3.81195e-06,1.0,125,30
"1M,125PPM,30",-0.120392,3.81012e-06,3.81012e-06,1.0,125,30
"1M,125PPM,30",-0.11795,3.70697e-06,3.70697e-06,1.0,125,30
"1M,125PPM,30",-0.115509,3.80615e-06,3.80615e-06,1.0,125,30
"1M,125PPM,30",-0.113068,3.84705e-06,3.84705e-06,1.0,125,30
"1M,125PPM,30",-0.110626,3.75061e-06,3.75061e-06,1.0,125,30
"1M,125PPM,30",-0.108185,3.77014e-06,3.77014e-06,1.0,125,30
"1M,125PPM,30",-0.105743,3.815e-06,3.815e-06,1.0,125,30
"1M,125PPM,30",-0.103302,3.92303e-06,3.92303e-06,1.0,125,30
